6100
7800
6600
7800
5200
7000
7000
5100
7400
5500
5300
6400
6400
5100
5500
5200
5500
5600
6100
5700
5400
5600
5100
5600
5100
6500
5100
5100
5800
5000
5000
5600
5000
3900
6600
6300
7100
5000
6300
4200
4500
6600
4500
4900
6700
5700
7500
5200
3500
4400
4400
4900
4000
3600
5200
4000
3300
4000
4000
3600
4300
6500
6500
5900
5000
4800
7700
5600
4300
4700
3000
5200
4400
4300
4600
3400
5800
5500
8700
8500
7900
5900
4400
6300
9200
5900
7400
4600
5700
6800
7300
5500
3400
5500
8500
6200
7400
4600
7600
4200
6300
6900
4500
7600
4500
6300
4600
7300
5700
4000
3900
3500
5600
5500
4300
3900
4200
4500
4900
4100
6000
3900
3600
4000
4300
4000
